,Title,URL,Comment Count,Unique Commenters,Upvotes,Engagement Score,Years Opened,Frustration Score
699,lstat unknown error - no useful error number/code displayed?,https://github.com/nodejs/node/issues/43439,1,1,0,0.41786080965637684,0.0,2.75
1416,Require of cached modules is not working after a while,https://github.com/nodejs/node/issues/55168,1,1,0,0.41786080965637684,0.0,2.75
1404,http2 server ECONNRESET on http1.1 request,https://github.com/nodejs/node/issues/54998,1,1,0,0.41786080965637684,0.0,2.75
1421,build: vcbuild format-md doesn't hit all the things,https://github.com/nodejs/node/issues/55216,1,1,0,0.41786080965637684,0.0,2.75
668,"""Keypress"" not working when we await answer to a ""question"" placed in a promise ",https://github.com/nodejs/node/issues/42800,1,1,0,0.41786080965637684,0.0,2.75
1499,Add zlib/promise module,https://github.com/nodejs/node/issues/55949,1,1,1,0.6267912144845652,0.0,2.75
670,Promise version of stream.finished does not give access to cleanup function,https://github.com/nodejs/node/issues/42938,1,1,0,0.41786080965637684,0.0,2.75
1498,"v22.4.1  AND v18.14.2   report   abortIncoming (node:_http_server:806:17)   when upload very-big file (20G+)   , but the tcp socket is NOT teardown",https://github.com/nodejs/node/issues/55944,1,1,0,0.41786080965637684,0.0,2.75
721,Worker terminates with error in Mac OS,https://github.com/nodejs/node/issues/44151,1,1,1,0.6267912144845652,0.0,2.75
712,Running NPM command on M1 Pro MAC is very obvious slow,https://github.com/nodejs/node/issues/43943,1,1,0,0.41786080965637684,0.0,2.75
751,No method defined for RTSP requests,https://github.com/nodejs/node/issues/44757,1,1,0,0.41786080965637684,0.0,2.75
1443,Error occurred when version 23.0.0 was compiled on aarch64.,https://github.com/nodejs/node/issues/55517,1,1,0,0.41786080965637684,0.0,2.75
745,Performance issues in Buffer.writeUInt* functions?,https://github.com/nodejs/node/issues/44645,1,1,0,0.41786080965637684,0.0,2.75
1483,"Expose the ""enhanced"" stack trace from uncaught exceptions to the `uncaughtException` and `uncaughtExceptionMonitor` handlers on `process`",https://github.com/nodejs/node/issues/55838,1,1,0,0.41786080965637684,0.0,2.75
1529,node:net blocklist upgrade ,https://github.com/nodejs/node/issues/56252,1,1,0,0.41786080965637684,0.0,2.75
727,Support for user-land modules in the user-land snapshots,https://github.com/nodejs/node/issues/44277,1,1,0,0.41786080965637684,0.0,2.75
688,Document legacyMainResolve in the esm loader,https://github.com/nodejs/node/issues/43269,1,1,0,0.41786080965637684,0.0,2.75
689,trace_events: mark it as stable,https://github.com/nodejs/node/issues/43294,1,1,0,0.41786080965637684,0.0,2.75
1543,Update npm to 11.0.0,https://github.com/nodejs/node/issues/56326,1,1,0,0.41786080965637684,0.0,2.75
1480,Incorrect version for `PerformanceObserverEntryList`,https://github.com/nodejs/node/issues/55815,1,1,0,0.41786080965637684,0.0,2.75
684,not throwing any error while appending a random single character to the end of encrypted token,https://github.com/nodejs/node/issues/43150,1,1,0,0.41786080965637684,0.0,2.75
1262,`fs.watch` doesn't listen changes of file containing JSON stringified if changes happen too quickly (behavior different with non JSON),https://github.com/nodejs/node/issues/53100,1,1,0,0.41786080965637684,0.0,2.75
446,Report failing test `test-crypto-dh-leak` on macOS Big Sur (Apple M1),https://github.com/nodejs/node/issues/38763,1,1,0,0.41786080965637684,0.0,2.75
832,domain does not add properties when error occurs in Promise context,https://github.com/nodejs/node/issues/46468,1,1,0,0.41786080965637684,0.0,2.75
550,Environment passed over `child_process.spawn` to a `open` command has character encoding issues,https://github.com/nodejs/node/issues/40513,1,1,0,0.41786080965637684,0.0,2.75
1001,Running node parses the entry file path 5 times,https://github.com/nodejs/node/issues/49968,1,1,0,0.41786080965637684,0.0,2.75
880,TextDecoder: ERR_ENCODING_INVALID_ENCODED_DATA on very long array buffer,https://github.com/nodejs/node/issues/47645,1,1,1,0.6267912144845652,0.0,2.75
566,./configure --enable-static --without-v8-platform doesn't build,https://github.com/nodejs/node/issues/40711,1,1,0,0.41786080965637684,0.0,2.75
1122,build: --v8-disable-object-print aborts build due to logic error,https://github.com/nodejs/node/issues/51729,1,1,0,0.41786080965637684,0.0,2.75
1287,node 22 is broken on RISC-V,https://github.com/nodejs/node/issues/53487,1,1,0,0.41786080965637684,0.0,2.75
1028,"  Buffer.slice should not be  marked as deprecated ,as   Buffer.slice  has a good performace (which can references the same memory)",https://github.com/nodejs/node/issues/50624,1,1,0,0.41786080965637684,0.0,2.75
622,"Process hangs after calling `readline.emitKeypressEvents` and having attached a ""keypress"" event handler",https://github.com/nodejs/node/issues/41902,1,1,2,0.8357216193127537,0.0,2.75
863,`server.close()` callback error argument is undefined,https://github.com/nodejs/node/issues/47261,1,1,0,0.41786080965637684,0.0,2.75
1274,Fatal error nullptr check in AsyncModuleExecutionFulfilled,https://github.com/nodejs/node/issues/53238,1,1,0,0.41786080965637684,0.0,2.75
341,http: ClientRequest does not always emit close ,https://github.com/nodejs/node/issues/36807,1,1,0,0.41786080965637684,0.0,2.75
521,"doc: ""Buffers and character encodings"" issue regarding base64/base64url ",https://github.com/nodejs/node/issues/39975,1,1,0,0.41786080965637684,0.0,2.75
306,"decide the fate of http2.connect(url, { socket })",https://github.com/nodejs/node/issues/35773,1,1,0,0.41786080965637684,0.0,2.75
1241,[DOC] : Error Handling Missing in fs.copyFile() Documentation,https://github.com/nodejs/node/issues/52916,1,1,0,0.41786080965637684,0.0,2.75
396,investigate flaky test-crypto-secure-heap on LinuxONE,https://github.com/nodejs/node/issues/37840,1,1,0,0.41786080965637684,0.0,2.75
1135,nodejs process shuts down ECS container abruptly,https://github.com/nodejs/node/issues/51814,1,1,0,0.41786080965637684,0.0,2.75
826,Worker bug: parentPort.postMessage in worker_threads,https://github.com/nodejs/node/issues/46350,1,1,0,0.41786080965637684,0.0,2.75
519,Capture event emitter creation stack trace,https://github.com/nodejs/node/issues/39917,1,1,1,0.6267912144845652,0.0,2.75
518,support people to custom logic to handle the exit code when using the execSync API,https://github.com/nodejs/node/issues/39916,1,1,5,1.462512833797319,0.0,2.75
929,Throwing JS error asynchronously crashes while building snapshots because of async hook stack corruption,https://github.com/nodejs/node/issues/48676,1,1,0,0.41786080965637684,0.0,2.75
825,"Sub folders as modules needs ""main"" instead of ""exports"" in package.json ",https://github.com/nodejs/node/issues/46344,1,1,0,0.41786080965637684,0.0,2.75
1302,Documentation (Diagram) for C++ internals,https://github.com/nodejs/node/issues/53690,1,1,0,0.41786080965637684,0.0,2.75
986,test runner tap output incorrectly reports subtests,https://github.com/nodejs/node/issues/49694,1,1,0,0.41786080965637684,0.0,2.75
422,worker_threads that use es modules incorrectly pause when loaded,https://github.com/nodejs/node/issues/38420,1,1,0,0.41786080965637684,0.0,2.75
1079,Can 'data' event be lost from net.Socket ?,https://github.com/nodejs/node/issues/51277,1,1,0,0.41786080965637684,0.0,2.75
952,Improving development experience around snapshot errors,https://github.com/nodejs/node/issues/49044,1,1,0,0.41786080965637684,0.0,2.75
904,"kGCTypeMinorMarkCompact mapping is missing on pref_hooks ""kind""",https://github.com/nodejs/node/issues/48239,1,1,0,0.41786080965637684,0.0,2.75
1006,Document default unhandledRejection handler behavior,https://github.com/nodejs/node/issues/50075,1,1,0,0.41786080965637684,0.0,2.75
895,ibmi: test.parallel.test-http-pipeline fails,https://github.com/nodejs/node/issues/48047,1,1,0,0.41786080965637684,0.0,2.75
529,Allow passing policies to require,https://github.com/nodejs/node/issues/40070,1,1,0,0.41786080965637684,0.0,2.75
359,Module resolution is inconsistent across platforms,https://github.com/nodejs/node/issues/37152,1,1,0,0.41786080965637684,0.0,2.75
788,`test-asan` workflow broken by runner update to ubuntu-22.04,https://github.com/nodejs/node/issues/45578,1,1,0,0.41786080965637684,0.0,2.75
1326,readability/pointer is inaccurate,https://github.com/nodejs/node/issues/53955,1,1,0,0.41786080965637684,0.0,2.75
854,`mkdir` with the `recursive` flag hides `EROFS` readonly file system errors with `ENOENT`,https://github.com/nodejs/node/issues/47098,1,1,0,0.41786080965637684,0.0,2.75
1207,Test runner: spec reporter abridges diff on `deepEqual` / `deepStrictEqual` assertion failure,https://github.com/nodejs/node/issues/52596,1,1,0,0.41786080965637684,0.0,2.75
384,lib: useless information in no crypto error stack,https://github.com/nodejs/node/issues/37593,1,1,1,0.6267912144845652,0.0,2.75
783,Replacing benchmark/compare.R with a JavaScript implementation,https://github.com/nodejs/node/issues/45390,1,1,0,0.41786080965637684,0.0,2.75
1347,support predictive test selection with test runner,https://github.com/nodejs/node/issues/54173,1,1,1,0.6267912144845652,0.0,2.75
54,responses corresponding to requests queued by http agent are attached to incorrect domain,https://github.com/nodejs/node/issues/25460,0,0,0,0.0,1.4510609171800137,2.475530458590007
55,error handler of same domain can be called several times when it throws,https://github.com/nodejs/node/issues/25505,0,0,0,0.0,1.4455852156057496,2.472792607802875
198,doc: Should `runMain()` and `globalPaths` of module add in doc?,https://github.com/nodejs/node/issues/32643,0,0,5,0.0,1.3470225872689938,2.4235112936344967
253,vm: timeout raised by vm.runInContext breaks console.log,https://github.com/nodejs/node/issues/34678,0,0,0,0.0,1.3086926762491444,2.404346338124572
160,we should publish and compare benchmark results some where,https://github.com/nodejs/node/issues/31407,0,0,0,0.0,0.9390828199863107,2.2195414099931554
163,Macos Derived exceptions seem to be affected by RTTI settings in the gypfile,https://github.com/nodejs/node/issues/31578,0,0,0,0.0,0.9062286105407256,2.203114305270363
188,HTTP2 does not support system Host ,https://github.com/nodejs/node/issues/32323,0,0,0,0.0,0.7775496235455168,2.1387748117727585
200,Always call Socket#setTimeout in HTTP ClientRequest#setTimeout,https://github.com/nodejs/node/issues/32675,0,0,0,0.0,0.7255304585900069,2.1127652292950034
217,http2: add checks and test for `state.headRequest`,https://github.com/nodejs/node/issues/33543,0,0,0,0.0,0.5913757700205339,2.045687885010267
1059,Debuggers cannot set breakpoints in certain Node.js internals,https://github.com/nodejs/node/issues/51067,0,0,2,0.0,0.5612594113620808,2.0306297056810405
381,"How to cache wasm module in nodejs, or it's already cached on startup ?",https://github.com/nodejs/node/issues/37565,0,0,0,0.0,0.4380561259411362,1.969028062970568
262,GitHub Actions: rebase commits to target branch before running tests,https://github.com/nodejs/node/issues/34771,0,0,1,0.0,0.36960985626283366,1.9348049281314168
1190,`spawn` with stdio/stdin 'pipe' options causes pwsh shell to hang after execution,https://github.com/nodejs/node/issues/52364,0,0,0,0.0,0.243668720054757,1.8718343600273786
367,low performance problem in the RoundRobinHandle,https://github.com/nodejs/node/issues/37343,0,0,0,0.0,0.16153319644079397,1.830766598220397
1188,"Add console.log() %c support for parity with browsers, Deno, and Bun",https://github.com/nodejs/node/issues/52350,0,0,1,0.0,0.13689253935660506,1.8184462696783026
510,Socket hang up while using keep alive bwteen node services,https://github.com/nodejs/node/issues/39810,0,0,1,0.0,0.10130047912388775,1.800650239561944
1355,`dotenv::GetPathFromArgs` matches `--env-file*`,https://github.com/nodejs/node/issues/54255,0,0,0,0.0,0.09034907597535935,1.7951745379876796
392,NodeJS fails to build on Oracle Solaris 11.4,https://github.com/nodejs/node/issues/37774,0,0,0,0.0,0.07665982203969883,1.7883299110198494
652,Contextual and GC friendly perf_hooks user timing,https://github.com/nodejs/node/issues/42503,0,0,0,0.0,0.057494866529774126,1.7787474332648872
1542,Using globstar in glob pattern prevents dot (hidden) files from being matched,https://github.com/nodejs/node/issues/56321,0,0,0,0.0,0.03285420944558522,1.7664271047227926
378,Implicit `process.execArgv` is not respected in nested worker_threads,https://github.com/nodejs/node/issues/37543,0,0,0,0.0,0.02737850787132101,1.7636892539356606
108,Step Into for Generator Function triggers Continue,https://github.com/nodejs/node/issues/29079,0,0,0,0.0,0.024640657084188913,1.7623203285420945
234,Stream Issues,https://github.com/nodejs/node/issues/34108,0,0,14,0.0,0.024640657084188913,1.7623203285420945
1331,Add async alternative to import.meta.resolve() with additional options,https://github.com/nodejs/node/issues/54051,0,0,0,0.0,0.024640657084188913,1.7623203285420945
666,performance.timerify(fn) behave inconsistently for sync/async functions,https://github.com/nodejs/node/issues/42743,0,0,2,0.0,0.02190280629705681,1.7609514031485285
1532,The desiredSize of `Writable.toWeb()` is incorrect,https://github.com/nodejs/node/issues/56269,0,0,0,0.0,0.02190280629705681,1.7609514031485285
346,Add support for `SSL_verify_client_post_handshake`,https://github.com/nodejs/node/issues/36926,0,0,0,0.0,0.02190280629705681,1.7609514031485285
1366,Get udp recipent IP for incoming packet,https://github.com/nodejs/node/issues/54483,0,0,0,0.0,0.013689253935660506,1.7568446269678302
1203,Perf Issue with passing CA certs in Agent Options for HTTPS calls vs NODE_EXTRA_CA_CERTS,https://github.com/nodejs/node/issues/52549,0,0,0,0.0,0.013689253935660506,1.7568446269678302
1273,`DOMException`s do not work with `v8.serialize()`,https://github.com/nodejs/node/issues/53225,0,0,0,0.0,0.010951403148528405,1.7554757015742641
1212,ContextifyContext::PropertyDefinerCallback() never intercepts the request,https://github.com/nodejs/node/issues/52634,0,0,0,0.0,0.010951403148528405,1.7554757015742641
746,Disable node_modules lookup for all subpaths of builtin modules,https://github.com/nodejs/node/issues/44651,0,0,3,0.0,0.010951403148528405,1.7554757015742641
